respondent_id,h1n1_vaccine,seasonal_vaccine
31999,0.01485194276337736,0.03430349512497303
32000,0.30942629514728415,0.8631195631209418
32001,0.09136686007642289,0.37928548623828245
32002,0.5327378737270929,0.48951624153442463
32003,0.19764287157306418,0.4162350190587765
32004,0.3793993824133876,0.7946320201575596
32005,0.041958674492852004,0.27657259027928954
32006,0.09731431804087061,0.7292086668809261
32007,0.7046430261923871,0.9746717416019878
32008,0.06361905686887907,0.06263200208299746
32009,0.1361915847194619,0.21322519132242465
32010,0.15145160934707963,0.4935794783421381
32011,0.19156762126199967,0.820477639655093
32012,0.14815547877257793,0.8917329277206772
32013,0.3944144309570523,0.9037475599666179
32014,0.034863586137599455,0.2235515584080688
32015,0.26134071113741875,0.32584584756466756
32016,0.4282944805335539,0.7657791664089441
32017,0.05544089934373947,0.25564365849942405
32018,0.061428724708278884,0.03538440600501164
32019,0.21074134620575946,0.6538007083062309
32020,0.507620787987488,0.7333194453304476
32021,0.07596660517422921,0.2574473306768552
32022,0.21534261285385764,0.38416661798892326
32023,0.12467210953000028,0.6965082275497735
32024,0.1650804369923576,0.2315262556446069
32025,0.34454788842646344,0.326650916363424
32026,0.137496191808186,0.4965810674551898
32027,0.08748899482559305,0.9215544512292364
32028,0.8168345350823931,0.8504446104180905
32029,0.02740203623285273,0.0385836133787017
32030,0.18627557602329708,0.26895671229112733
32031,0.03694755541078022,0.11703541778490675
32032,0.8098589943353787,0.3576235219917169
32033,0.037656659392792044,0.06152812297653546
32034,0.0633631185062367,0.5448442623822141
32035,0.08993564598892108,0.0790341208236905
32036,0.2531501546805266,0.7844227451724818
32037,0.1404447775858077,0.8332716112936466
32038,0.2785215105739992,0.6942242564338809
32039,0.47958914288325366,0.47139564369874415
32040,0.18613656434946613,0.7978338412564911
32041,0.8037328976981317,0.9560318867754453
32042,0.10961486290503274,0.6314738941192659
32043,0.5091726202359057,0.6486574313745848
32044,0.016706269498206527,0.22013789135697645
32045,0.18040594375003516,0.9420808144804762
32046,0.2255137038805653,0.48289635740734044
32047,0.8611640143887369,0.9042519803926373
32048,0.12171255375031702,0.4436051730441535
32049,0.018872986588508556,0.2727786434360561
32050,0.25316613968128066,0.47666251573772744
32051,0.07418937895123784,0.6208530126015218
32052,0.5278160912141531,0.8374873323824824
32053,0.012162533939802544,0.07107216745378785
32054,0.13032488777097787,0.25320175621683494
32055,0.08912802517762848,0.27277103480532866
32056,0.0693739472331518,0.31132986970526794
32057,0.05097261161902792,0.055287517234846505
32058,0.03367480735058033,0.21254873247636397
32059,0.10487680141137791,0.6913069365383365
32060,0.06346245833941572,0.8492710246134173
32061,0.08695109604084582,0.04848937676496937
32062,0.09477464781125856,0.22497069778576922
32063,0.020101501533350292,0.6436968275358823
32064,0.04490350078559509,0.11031165176159341
32065,0.10618105859501215,0.44213227889228046
32066,0.115478315813967,0.226081502591856
32067,0.010629028836351766,0.019170284399413536
32068,0.025803576824448598,0.3714381201511811
32069,0.6180617912611414,0.9542680254350804
32070,0.821549108797784,0.9805742233006074
32071,0.5619720605376489,0.8548255666300547
32072,0.7169199839485152,0.8930581581885492
32073,0.01883205323086152,0.12185583487186331
32074,0.07426484986384638,0.4043044645415194
32075,0.01942756529065011,0.06199529413575209
32076,0.05146632908856721,0.6374447240387493
32077,0.07038428353255724,0.2594401247777374
32078,0.04909657979654492,0.16553206897583997
32079,0.05643392468821606,0.10213674924727463
32080,0.014728681087987888,0.08306160898544902
32081,0.3541006248321509,0.8742962962901243
32082,0.011332753511932782,0.02583680037191957
32083,0.09279803621310011,0.28794199365212897
32084,0.13200306904266243,0.6108586334150509
32085,0.07078843331003491,0.5074981945173423
32086,0.6002954231659421,0.842495146641121
32087,0.11557227966778123,0.9104793816769077
32088,0.05917408097613179,0.7203866183696402
32089,0.3948325595964116,0.9322540145469723
32090,0.018328932509428332,0.44258720744518676
32091,0.2440396990751041,0.4085191351563975
32092,0.1395883452945437,0.16856805129984584
32093,0.10564002951315503,0.3339097988038381
32094,0.1511797931762443,0.27147164031215804
32095,0.8756683721071841,0.781492443354783
32096,0.20314988627259412,0.832968981517538
32097,0.23831597896748277,0.4396270754330566
32098,0.06418266219895091,0.19067967384345652
32099,0.10021857147711859,0.32725590642450886
32100,0.06068798150794843,0.3254814158729702
32101,0.5352250768371632,0.7266276697445093
32102,0.02625402141799286,0.1400917525900972
32103,0.1915646236628157,0.6066919748354844
32104,0.007284765757904862,0.3306937455695468
32105,0.1637087773876557,0.630372880793194
32106,0.6328156228774806,0.8087343127716652
32107,0.2109073833878092,0.39282086675124184
32108,0.10603293871780349,0.0991858808937958
32109,0.13275800249849803,0.3459191738716588
32110,0.09422221116048304,0.3742506569489996
32111,0.13076020936771174,0.1323035598883925
32112,0.7048544937723443,0.6346184557769711
32113,0.11843900324955689,0.3761009938832675
32114,0.5231505297237437,0.5469955421408177
32115,0.0704275962450246,0.20358532968446516
32116,0.041511365368021795,0.04830019812891032
32117,0.7954474694973417,0.9267372278503259
32118,0.07937541581625646,0.48763751485458734
32119,0.48564610409798575,0.8306418783822049
32120,0.6016312664257616,0.9138479229830603
32121,0.40131994242123203,0.6534027441370643
32122,0.1929403289479912,0.6720432615653613
32123,0.028318665241230785,0.20765598388101686
32124,0.18791593729061098,0.983990718181041
32125,0.03150370438813867,0.2836928934357212
32126,0.7466610409266072,0.8845145998578162
32127,0.2605140575348797,0.6266886395592689
32128,0.3167796082688181,0.7004011482060567
32129,0.04577168367479372,0.10600998407396708
32130,0.6512753757211525,0.46358439427471215
32131,0.9364078684353784,0.9857692743972507
32132,0.05340645421141036,0.7807893550080008
32133,0.015260960101034575,0.05491980140228014
32134,0.0841879480450336,0.9366589172781087
32135,0.05040777504806669,0.4178552120076089
32136,0.18648012973417166,0.33273109965511
32137,0.2637834763557034,0.7972491268654079
32138,0.08855146847845778,0.5892516200886889
32139,0.0663658596929731,0.2390059284067019
32140,0.7887340672245389,0.12490106191376457
32141,0.03648150955873005,0.15972659704171618
32142,0.16016989962353745,0.8431194109001473
32143,0.12530788451425598,0.4580926722252551
32144,0.26647936000559486,0.13648649524708614
32145,0.22410778888195207,0.3400643829682838
32146,0.013837019476388102,0.017956548145707955
32147,0.007817262317011039,0.12365898304232549
32148,0.5263946497093352,0.8852051102265887
32149,0.07691732812894238,0.3737227162545895
32150,0.08313824993674766,0.8889852303513688
32151,0.011100584388843506,0.042695807036473105
32152,0.17701629048714368,0.7632679622285364
32153,0.1025330407521751,0.40640163134791407
32154,0.013204174570803317,0.02070563443614462
32155,0.008877662613527083,0.20292031477705502
32156,0.02061646645293403,0.10490124194558353
32157,0.01769734761605441,0.033550255092941135
32158,0.023240630129095427,0.7922110335370331
32159,0.7695805468312724,0.8763150638184383
32160,0.2064763651619543,0.16157299819645315
32161,0.5096937351045574,0.07432359649182804
32162,0.09857518489607346,0.20862025425446873
32163,0.07014805370862565,0.09920373060806496
32164,0.12712023204470724,0.02318322154368043
32165,0.07562397901053226,0.6514995470425169
32166,0.17149306051102944,0.321746752917795
32167,0.07377117697640588,0.5147540584212791
32168,0.09033237445763596,0.1487715540481763
32169,0.11512953360327788,0.4356893116331755
32170,0.4817656106918319,0.7822637258475402
32171,0.020520885779757213,0.7211460235960184
32172,0.8560987230022323,0.9245778036483832
32173,0.0905936788873952,0.49576354931453176
32174,0.07217701329100779,0.22100724304764677
32175,0.16060706820483106,0.925779382204902
32176,0.7550228867199367,0.9498044881579683
32177,0.04001508340903631,0.5029357895060125
32178,0.08684319129930751,0.334007091200178
32179,0.15786243589481092,0.7198908269816572
32180,0.10908844686041891,0.24897491543550573
32181,0.19488325366757478,0.23225493274427036
32182,0.0681620072077202,0.17762475260269184
32183,0.23987747787690034,0.9374256803085291
32184,0.10762633312018646,0.29233103699756235
32185,0.4060670302085054,0.29021099531302724
32186,0.12328140335664522,0.3043470171254391
32187,0.14852778196861016,0.43030534023190675
32188,0.19504407465768836,0.3668215715823436
32189,0.304880653100036,0.7279050568597563
32190,0.3180051294076285,0.6288480675595522
32191,0.0988896361714763,0.1908344022867838
32192,0.01975521009431318,0.2718055424678084
32193,0.05130002583438575,0.1612129504059064
32194,0.007486477394367788,0.015375292339238957
32195,0.08375397724170751,0.1932405263417588
32196,0.3667685296254912,0.4677551835495254
32197,0.015651211337482405,0.07731941795478513
32198,0.417765240392997,0.6653319566960348
32199,0.7517295490751136,0.9598697685165924
32200,0.30197227191433046,0.5588698590436895
32201,0.13525150674953554,0.23190237126341134
32202,0.08913431239697105,0.9542268085702079
32203,0.25177630997344563,0.9432027869626942
32204,0.19877103598626303,0.5003082800592685
32205,0.3128486644956391,0.9325398941232877
32206,0.07723758262702383,0.754870733476119
32207,0.705639097032037,0.8434683103780809
32208,0.061475803239682915,0.16185540488224553
32209,0.03331714489273472,0.15985033224339246
32210,0.023574578031586742,0.7519726839782194
32211,0.024092559766166262,0.024759905393501185
32212,0.009902042331620266,0.3085134678953292
32213,0.03342304248298395,0.12274013273649965
32214,0.06208213074714377,0.17100398689651777
32215,0.3334831313877924,0.33852154891433806
32216,0.8481571247651246,0.8831305356490005
32217,0.079583431232746,0.20984798782853417
32218,0.11780014263831282,0.7809968181928083
32219,0.07416758525651727,0.14917986115122558
32220,0.6254197909424376,0.6681939161781096
32221,0.514662408641201,0.5951091775967027
32222,0.018889921515793193,0.023012434726398093
32223,0.45497786222137093,0.8959218427439021
32224,0.5919360327350471,0.8752008875346318
32225,0.32521192572266366,0.46973945570901343
32226,0.3683760448973555,0.9207761363890573
32227,0.12009002907257073,0.4101416423014065
32228,0.7648681156172876,0.6588739347156998
32229,0.011398224453227579,0.26877328763561986
32230,0.07524042804074729,0.19208653658102867
32231,0.37314906989192625,0.6103386929631436
32232,0.28991246592858266,0.3232780719887101
32233,0.02066798213694349,0.4963551726843548
32234,0.11047584364124764,0.47374446767194167
32235,0.35961667614014137,0.8842875189351641
32236,0.11418654838493286,0.9579993287585892
32237,0.7959107984990613,0.954431080143829
32238,0.00701899852134261,0.009150343210224857
32239,0.010782610244469847,0.02538166064211853
32240,0.03653407160844845,0.18533539683091577
32241,0.5723846316846338,0.7329523040266346
32242,0.05415890419697025,0.44722960939855744
32243,0.1429928077881449,0.41745836620789484
32244,0.04418191255913798,0.2045194007616082
32245,0.203534997684497,0.44733519396978233
32246,0.3914744651929751,0.6435072038912932
32247,0.05399091827790317,0.7534498562142132
32248,0.4059362156163792,0.7099299028712096
32249,0.08338673018598831,0.3937244671078859
32250,0.09362714980133782,0.4187736977850016
32251,0.12114494837452992,0.28919115476161505
32252,0.40319348516020215,0.5024186458730168
32253,0.09075840691801723,0.23621465072030604
32254,0.02514973969851963,0.0815790128888135
32255,0.02168262128652132,0.43677636716479395
32256,0.31053610353762784,0.6163918186948429
32257,0.09922229013190588,0.51347683894721
32258,0.07757370300823602,0.1524111387787557
32259,0.06340109784076112,0.6737794078197549
32260,0.10776408041025305,0.5585096472396776
32261,0.07528556801767836,0.31205141581709955
32262,0.09420070138445484,0.14649625835917177
32263,0.09025410247447735,0.3945305047615123
32264,0.10381320600134021,0.1822581067997928
32265,0.22364538734972816,0.8142922306534794
32266,0.04206450028545414,0.3283096565375248
32267,0.16802017713056572,0.2960297395606409
32268,0.09006472047869973,0.27864400057156796
32269,0.37924099023104774,0.7309922492664076
32270,0.3821754721932245,0.606588921390136
32271,0.46033265318731603,0.8039091760635007
32272,0.015040665782318278,0.20663223773718145
32273,0.13537881102004723,0.34908635136147803
32274,0.26295527232106497,0.862412438611229
32275,0.0779896821286956,0.7269115881160526
32276,0.32667631212425774,0.12161006167848949
32277,0.11214800159675681,0.29662837465758646
32278,0.07953568813707583,0.446764587740388
32279,0.022056942873354145,0.09383124873698827
32280,0.2111049875578682,0.048483630125117944
32281,0.6728935909121235,0.7916318374210685
32282,0.1249892246469886,0.09739424995838117
32283,0.10054932099191936,0.8445223638860689
32284,0.5561759078149657,0.6391928867181037
32285,0.17073761898318415,0.4079077254527632
32286,0.13791568566894968,0.5935153228693837
32287,0.05576659905898133,0.3555652905570878
32288,0.11041696935857301,0.4479347854101361
32289,0.45635063705805085,0.8065770101858529
32290,0.022669508937060923,0.10060727397395697
32291,0.1608247348311486,0.10853078997743729
32292,0.1931186243577472,0.270208582284143
32293,0.4702214391018043,0.832661781230165
32294,0.1890942779181506,0.3310779564279775
32295,0.12627332883251552,0.3601283825952409
32296,0.14263602795744934,0.73935404505634
32297,0.29594783907933786,0.9062219298070251
32298,0.013141107179360262,0.027780415312382886
32299,0.1739604538711901,0.2694653821662122
32300,0.02457489161105406,0.10734427515425495
32301,0.06511224953239299,0.2724051981511607
32302,0.04367485850819629,0.1642141747023501
32303,0.26020650870025697,0.3700125704577955
32304,0.07819235433812416,0.35539387493159197
32305,0.05104806946290275,0.1700457072206691
32306,0.4114454501419783,0.7197935072395296
32307,0.11597993470048895,0.39181309332166475
32308,0.30124107687491813,0.8113871015460117
32309,0.262921716160089,0.6159817488788993
32310,0.41570193472309463,0.4620391533809385
32311,0.07456022659692617,0.3529386216748919
32312,0.25479588617332,0.27619912861572155
32313,0.0901222597197079,0.243785003353396
32314,0.07601322815275013,0.5816953302941573
32315,0.1145940657597288,0.21380949556320258
32316,0.038111616103424596,0.869897287974373
32317,0.08180647873076705,0.33277359949705226
32318,0.08074364788744767,0.4652984342527123
32319,0.25718679490403845,0.9367638149395792
32320,0.017866782538843842,0.05330332164745925
32321,0.18628659540820286,0.4677029851525909
32322,0.018184650801807666,0.09949870460730183
32323,0.722495707922906,0.9137236849169181
32324,0.21725837287275665,0.6806603126686125
32325,0.1558191977744249,0.2152868337915819
32326,0.25865488657258534,0.2056672053274515
32327,0.011130652882577858,0.1713976238536262
32328,0.0569808346100102,0.27827464106379657
32329,0.22289823491614313,0.5539107791230462
32330,0.22906536631091265,0.37160574820219894
32331,0.16770696460308643,0.6061136141332885
32332,0.0720818941886212,0.291195376023951
32333,0.01097306781805196,0.028333341907100903
32334,0.12909915496735394,0.5047811722999282
32335,0.06995407136682517,0.14304436018822098
32336,0.06976594896430699,0.2328018572627145
32337,0.1527794991812202,0.10198269289338638
32338,0.2440638529586597,0.6317810877161298
32339,0.40671202867261186,0.6382650339696658
32340,0.28960393657221845,0.5625408716321898
32341,0.38386426356183356,0.6369708724953543
32342,0.04359890711037947,0.6099073772397589
32343,0.5169745572547453,0.8498390428177859
32344,0.5868369870295629,0.9511212486759925
32345,0.08931716709947281,0.36279179684657753
32346,0.065917275816754,0.11565987014924187
32347,0.1858625257657843,0.4462289561953393
32348,0.09716421814268987,0.9665295888974792
32349,0.2750484952218374,0.7897509466425839
32350,0.09654144535721791,0.7921534386494286
32351,0.7451423401745679,0.7875774618558994
32352,0.010440665393514159,0.038336316778443444
32353,0.045828423145944874,0.1119657783654153
32354,0.42585425343087446,0.5954436444992498
32355,0.09768581274499695,0.5186482266242751
32356,0.14009142914301048,0.4173581866725306
32357,0.2780975987559988,0.5183619446641488
32358,0.2604550879407774,0.8735291984355392
32359,0.5722853632269703,0.7578242265094404
32360,0.3566571375254148,0.7173133608679071
32361,0.04635334602562592,0.7781069405190418
32362,0.07110249466077541,0.17627288847239297
32363,0.022816062018639335,0.7865587741345825
32364,0.0636472256350946,0.011810995957285181
32365,0.04447221883482861,0.16812041578752546
32366,0.15458195268062613,0.329363564272728
32367,0.34631631809879093,0.8322183927214137
32368,0.13411865716902313,0.768557068713861
32369,0.2894532215398441,0.6770802074203977
32370,0.04213346284243423,0.2216612533108184
32371,0.07696213962569001,0.1723474908424832
32372,0.05599509199820101,0.12250469845397811
32373,0.05363860305262258,0.27165727536534157
32374,0.06076532441688614,0.14731352986243287
32375,0.11637551034486449,0.7923852640058573
32376,0.07404248960822027,0.1732998490671821
32377,0.01859999627906413,0.44535565307244546
32378,0.1611417437155832,0.625030351869091
32379,0.07489160210680412,0.3162186968870208
32380,0.16532567117402244,0.5589123378685611
32381,0.041637199020646234,0.2617783519580235
32382,0.1918327388011424,0.4297847378947527
32383,0.14215669121462193,0.8020844194028136
32384,0.055605882563341716,0.1889081602348248
32385,0.05646209755602951,0.18102041940754127
32386,0.1386068217081357,0.48795801439204933
32387,0.44470962854830726,0.2450976411075655
32388,0.058386310684818546,0.30524212778453047
32389,0.025340486564115035,0.05827852214321735
32390,0.016671094025829933,0.7441638497573315
32391,0.26102979618791894,0.7016510464961202
32392,0.15465806523544554,0.742199662565233
32393,0.5254869600373276,0.7696434598040798
32394,0.12624757340880577,0.3010877990550493
32395,0.5031622083573823,0.901266264757313
32396,0.0640432366121176,0.23645156618985944
32397,0.053493370890689826,0.32113602827413834
32398,0.18677318687916802,0.3894859866000208
32399,0.7544994407670113,0.6911842642417801
32400,0.543350390782263,0.5434782881843772
32401,0.0911236414212233,0.7262627736082764
32402,0.03288251219852564,0.17852732013668468
32403,0.0457699825706493,0.799766097436993
32404,0.06382824059659539,0.20797629954108635
32405,0.13971796844100787,0.9435719150870723
32406,0.30061333633507714,0.2584690721997631
32407,0.06902568465595794,0.12007912272944678
32408,0.11223922476049188,0.45599067633728496
32409,0.17110245801412757,0.5785477213934053
32410,0.1911321072767707,0.651770669275495
32411,0.10505290325604853,0.26883424721874793
32412,0.023975526874906106,0.0555872112721005
32413,0.06196933539220065,0.3833962064962977
32414,0.156813344808776,0.9480735326645746
32415,0.07679296684851711,0.32880534786969484
32416,0.7433549103354912,0.9636809373399129
32417,0.13290259444279848,0.5797983888244467
32418,0.038945004035277925,0.17811106588683012
32419,0.09846347690312535,0.11500427433334183
32420,0.34058323253935213,0.33738977978957313
32421,0.05812757605994273,0.48995183366910117
32422,0.02129644487058769,0.03031345053666912
32423,0.11370045849013302,0.7168659749891501
32424,0.31116012494250395,0.42014287714214293
32425,0.7948370576866541,0.8723087761657577
32426,0.016472701078492285,0.029722290153236686
32427,0.28009117792963784,0.5268438672423638
32428,0.08630203734057747,0.2079411543623901
32429,0.3529995737309138,0.768140873799073
32430,0.15474272652139195,0.34801241154077395
32431,0.8007950831706951,0.9403425760677471
32432,0.09226339760455693,0.1516545200136601
32433,0.4389074878737034,0.17299708787113177
32434,0.07312611701730247,0.6634962027740997
32435,0.17688899611156256,0.9472901518412525
32436,0.08231333573053944,0.4277778232800718
32437,0.06338315825230569,0.11364765649443886
32438,0.06521298002355941,0.0966479574580126
32439,0.22146989494088382,0.8543919701460341
32440,0.08086784222364156,0.4401370725589992
32441,0.24417751155783857,0.5479967579174777
32442,0.09028343224793192,0.49577847471351383
32443,0.09347019591968714,0.5573205980146457
32444,0.7572764552524137,0.8443378650685497
32445,0.0536986909656976,0.19313989621580221
32446,0.3379976204924479,0.8710041761471549
32447,0.10419103132685295,0.36055843474989163
32448,0.1285904065387446,0.5057184562945883
32449,0.06368499837636239,0.10275842187359842
32450,0.4948568532442894,0.8799132447352569
32451,0.01648141036860128,0.2580137892956765
32452,0.02891324473328228,0.33217372947427454
32453,0.5850137055735042,0.19594863824059838
32454,0.4284961255781367,0.6507176710777873
32455,0.19728812256964706,0.1692433803390692
32456,0.02363215375117393,0.12685880781075515
32457,0.04370352681242045,0.5359774385357301
32458,0.23979738380509552,0.4397113179933919
32459,0.05342995990213788,0.23601766157401075
32460,0.17632436534043003,0.8272145404531976
32461,0.03826517660757086,0.031394110134298624
32462,0.03630156546234905,0.6502423778904235
32463,0.32151006843153845,0.7391670186393839
32464,0.220464460251969,0.5825625062917669
32465,0.07664128370022287,0.8391134148413462
32466,0.03533175057708137,0.10794184754226557
32467,0.0951405105123795,0.2408285169210908
32468,0.058459739913363756,0.08302710889123965
32469,0.07029749075664762,0.5291934101289888
32470,0.027779663493867013,0.36243631644922386
32471,0.08758169178213361,0.3324951078360513
32472,0.12550373419313923,0.42984915407220786
32473,0.054608329371744604,0.2477196249741652
32474,0.03216137385954032,0.12864036930850606
32475,0.28718721446380835,0.9752169519346867
32476,0.014422077180338028,0.34117284000672005
32477,0.04034179439447327,0.19011925413133338
32478,0.1827222113579307,0.8254312680609541
32479,0.005065864341662262,0.15066724489196157
32480,0.17722511116800002,0.20228387492683864
32481,0.25290968232412453,0.37214606714930226
32482,0.08536156578216318,0.6793453808903167
32483,0.175441740331542,0.7355152555460707
32484,0.3593564254754082,0.818346317774344
32485,0.058407778782127454,0.22606237953894792
32486,0.0394350120861734,0.11001792675212174
32487,0.3037903054536144,0.5135354186783737
32488,0.14475834877741706,0.3992248962500119
32489,0.3996371486445219,0.7660132859458849
32490,0.1740353033892867,0.9254811498687033
32491,0.7346465009656069,0.9657819107420298
32492,0.09322352645907743,0.5694101094464405
32493,0.0348029483795965,0.08747083569510998
32494,0.14205490147832117,0.9529535868245848
32495,0.3215041716619404,0.762026001691693
32496,0.07708591276604503,0.28044409436828216
32497,0.11602705872018808,0.2701329344521773
32498,0.7783630144246799,0.8299430438386755
32499,0.07050504266179076,0.2827356870348126
32500,0.03660705128595379,0.09492991773415337
32501,0.8050917182382433,0.8830681566318974
32502,0.5615876478671826,0.6279481627833832
32503,0.06081369921289127,0.2120083941098418
32504,0.3759722545527577,0.5422599005418799
32505,0.014597444859981152,0.7931968203852461
32506,0.6896344809694701,0.9007003425128189
32507,0.01653116123729342,0.19465088823543247
32508,0.38706158989238953,0.558855780827942
32509,0.09613482062639056,0.6405452438074724
32510,0.5304713367944698,0.9626820550552688
32511,0.326984274729102,0.47420389174052424
32512,0.08179988902673627,0.27211210796269947
32513,0.38070117602458814,0.4192138576124541
32514,0.03191416340198607,0.2666951199779316
32515,0.3463610534257001,0.09119447130069365
32516,0.19211359887180215,0.4663206962073868
32517,0.10614669393229241,0.19250595188928585
32518,0.41379570489130746,0.47823198219640306
32519,0.2785969121708496,0.93802587357788
32520,0.027160121079008833,0.21076139770672228
32521,0.06489175268736777,0.30715255259236046
32522,0.08429998655459169,0.2787977996965571
32523,0.07221682195950738,0.50841032249291
32524,0.1263182375236871,0.36840707613036766
32525,0.41901578628230546,0.7561156115867217
32526,0.10078424483953834,0.32167064661377875
32527,0.34389193299675186,0.5048346929796524
32528,0.25341451297014467,0.9382841268661487
32529,0.03142192387426122,0.7035868633011321
32530,0.4203325336091663,0.8457132801697086
32531,0.048191644307206266,0.1585324897019554
32532,0.1331178090901609,0.39239821315628737
32533,0.802635615241788,0.9628372321253081
32534,0.8341303469549447,0.8552005834905255
32535,0.03877088197994173,0.060997256343818154
32536,0.26910807589278785,0.17013755994178048
32537,0.7422282600147911,0.8677020617703041
32538,0.09584786552287017,0.1485544099903535
32539,0.0682740949919775,0.036809276443254206
32540,0.04510779794403193,0.39724526785310443
32541,0.1815682851841222,0.45885497279812953
32542,0.14450162470688332,0.5213644099433639
32543,0.04998365774366365,0.5769348549330875
32544,0.03100939962100286,0.07589860521203419
32545,0.4208387130150353,0.9669266248092478
32546,0.46299125223733256,0.2553166508209468
32547,0.1343762813390567,0.943781930704262
32548,0.043517890360457334,0.1832579172577399
32549,0.0657854710674756,0.0920122883719753
32550,0.1543220771853118,0.912725742531665
32551,0.040385272839502016,0.12103903824148204
32552,0.7398414709791109,0.9578948957450991
32553,0.008611572358199196,0.33500879844331516
32554,0.44072609053708617,0.7403953652084583
32555,0.02770530637014334,0.5235095830077348
32556,0.4997287713538883,0.7962133531541821
32557,0.0670688209882184,0.15987300367401766
32558,0.12489267858274257,0.22300809057412088
32559,0.13448038612718824,0.3807179275040823
32560,0.6989019778219921,0.8297048499559427
32561,0.10558213580926529,0.18851504464806998
32562,0.09623856864184634,0.15631712775501375
32563,0.5735044279358744,0.8341803662188587
32564,0.4238536271417217,0.9685521420724832
32565,0.06748587127736215,0.22847366113366413
32566,0.10980133978011371,0.6384778837306805
32567,0.19927103484074501,0.742192870513536
32568,0.11024568833221916,0.3440829018530828
32569,0.28006013679125885,0.7875617839320083
32570,0.023593143686434087,0.3372033946832027
32571,0.5154940455121143,0.5816326892039834
32572,0.17834771533415036,0.8181014320563615
32573,0.03296111980932986,0.04046505185544558
32574,0.07220466010440015,0.921929237900638
32575,0.059056822410601444,0.10453559625615531
32576,0.16515014987818188,0.7000763387359056
32577,0.04906321960856304,0.03333752029063994
32578,0.15684697493363858,0.6953767804487875
32579,0.7561311204305111,0.8923371050359079
32580,0.3841091322813239,0.573455043034235
32581,0.14868951866382096,0.837154787870587
32582,0.19696857742888085,0.9687550403038117
32583,0.11502990768739267,0.5854248093355793
32584,0.7256292685446225,0.9185924367172574
32585,0.04311211386547821,0.22196398796286862
32586,0.17012177039001858,0.4624169370923553
32587,0.12975258169894802,0.8521893472912777
32588,0.09667808410677606,0.45783956546332794
32589,0.043287774181898046,0.20966433734867534
32590,0.11450703110316596,0.11046983712616856
32591,0.08778917537095558,0.8852529923264835
32592,0.4374156299845045,0.3701143120972978
32593,0.035270972428547015,0.8077559005344792
32594,0.13148501615487462,0.40247237260648777
32595,0.09342876361050145,0.509998310517411
32596,0.18860734728607498,0.2570591923426725
32597,0.023560357568031445,0.880669408352341
32598,0.17822822550788686,0.2921962278902602
32599,0.02918079451476457,0.16390017839329094
32600,0.19593673152491137,0.172304735978431
32601,0.0539073861430274,0.603917892028081
32602,0.7279439053727498,0.9579645377418736
32603,0.04842261421251161,0.1461232008115209
32604,0.11393318855409866,0.2969660518185304
32605,0.0867825200105169,0.14327782064933206
32606,0.04111515964310702,0.4370865980815168
32607,0.18698408876391207,0.4851790949419191
32608,0.07469296327041615,0.1986187853611814
32609,0.2847161117610126,0.9093281766683162
32610,0.8113019464806123,0.925025740662406
32611,0.8315579588672154,0.9570899385609271
32612,0.07364125141873804,0.4013496970872342
32613,0.026712850904944106,0.1550013081350712
32614,0.18868867802234318,0.42053797484562144
32615,0.19613030330941209,0.9500290887532749
32616,0.16926361616906996,0.8168701926092709
32617,0.17561468129370328,0.9622589479852656
32618,0.6341786576864038,0.13862183882887802
32619,0.07976141914073796,0.29014639732875536
32620,0.5103551056092767,0.940270109709843
32621,0.05797586013170451,0.4611421990667312
32622,0.08051481634503936,0.2546051616316265
32623,0.07230697846460855,0.16581602586628771
32624,0.28720565428045775,0.43213517626174897
32625,0.27284418434922164,0.4875144066159635
32626,0.17469181310870205,0.7832924469758222
32627,0.07010493909437583,0.09607329711861241
32628,0.8569710340620371,0.9701965208386679
32629,0.08558080698583759,0.2424271341865017
32630,0.2511149160094547,0.8175498914897189
32631,0.16241915143960237,0.9224408275308124
32632,0.055922935952727314,0.054789352633869526
32633,0.7560824730804614,0.8855864511193767
32634,0.10561051894629873,0.11515944965352216
32635,0.19888585844162676,0.5127957991155718
32636,0.19664948208474525,0.3159420074681913
32637,0.05994574829261264,0.12864490204099116
32638,0.5672843862383422,0.8267525803524406
32639,0.014555440899611746,0.2736433673716182
32640,0.06811067190603821,0.9095535750211643
32641,0.2970803130336073,0.7839956884206423
32642,0.1723838964971359,0.4406272116186604
32643,0.057254049570028685,0.8668383545851215
32644,0.7444427942869978,0.8142672599203831
32645,0.10881021163091897,0.2964621972826577
32646,0.17897380189756776,0.7886569212953072
32647,0.495507976724367,0.7361517794108857
32648,0.24514644020961965,0.5222408444638046
32649,0.23053615904023997,0.6542901967141326
32650,0.06314194612630332,0.5234249387148222
32651,0.30899182331452657,0.5767858584323137
32652,0.6158038794284202,0.5656382052411385
32653,0.303780198843873,0.687950775184451
32654,0.05540247606336915,0.7797718626115879
32655,0.008799213559364291,0.6528346168441086
32656,0.3605645264025946,0.6598254716789174
32657,0.5275196888383459,0.16389792651389293
32658,0.023790491072840515,0.5211547940227038
32659,0.2868900312741876,0.3895826686858084
32660,0.13603644583699173,0.4601607906297131
32661,0.17714348835845628,0.8568916119039384
32662,0.11303163232125828,0.09706395794757194
32663,0.24048165141330907,0.964682457013193
32664,0.10086997649893104,0.11629102098300245
32665,0.046958815378261125,0.9284115361043157
32666,0.0658947973028597,0.3972894897030606
